ANGELEGT_AM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,VERSUCH,ERFASSUNGSGRUND,ART_DES_FAHRRADS_Fahrrad,ART_DES_FAHRRADS_Herrenfahrrad,ART_DES_FAHRRADS_Kinderfahrrad,ART_DES_FAHRRADS_Lastenfahrrad,ART_DES_FAHRRADS_Mountainbike,ART_DES_FAHRRADS_Rennrad,ART_DES_FAHRRADS_diverse FahrrÃ¤der,DELIKT_Keller- und Bodeneinbruch,TATZEIT_ANFANG_YEAR,TATZEIT_ANFANG_MONTH
2022-05-23,0.43939250947471353,2022-05-23,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2022-08-11,-0.865859802723057,2022-08-10,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2022-09-21,0.43939250947471353,2022-09-21,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2023-05-31,0.06646327741820769,2023-05-16,9,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2023,5
2023-07-04,0.6258571255029665,2023-06-20,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-07-24,0.9987863575594723,2023-07-18,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-04-28,1.371715589615978,2023-04-22,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,4
2022-03-24,0.8123217415312194,2022-03-20,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,3
2023-07-11,0.43939250947471353,2023-06-11,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2023-08-31,1.371715589615978,2023-08-31,5,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-10-04,-1.0523244187513099,2022-10-02,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2023-05-15,0.9987863575594723,2023-05-15,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,5
2022-04-25,-0.865859802723057,2022-04-16,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,4
2022-03-15,0.2529278934464606,2022-03-15,16,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2022-07-12,-1.0523244187513099,2022-07-12,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2023-07-02,1.1852509735877252,2023-07-01,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,7
2022-05-21,0.9987863575594723,2022-05-21,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2023-05-15,-0.865859802723057,2023-05-15,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,5
2023-09-13,-0.865859802723057,2023-09-12,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,9
2023-08-07,0.43939250947471353,2023-08-07,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2023-06-05,-0.12000133861004524,2023-05-28,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-06-28,-0.12000133861004524,2022-06-27,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-07-29,0.6258571255029665,2023-07-17,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-04-19,-1.2387890347795627,2022-04-19,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,4
2023-10-24,0.06646327741820769,2023-10-23,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2023-06-22,0.6258571255029665,2023-06-21,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-02-27,0.06646327741820769,2023-01-30,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,1
2023-09-22,1.371715589615978,2023-09-19,10,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-07-09,-0.679395186694804,2022-07-09,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2022-11-24,0.6258571255029665,2022-11-16,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,11
2022-10-04,0.8123217415312194,2022-09-28,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,9
2022-03-09,0.6258571255029665,2022-03-08,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2023-10-31,0.6258571255029665,2023-10-31,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2022-09-09,0.43939250947471353,2022-09-09,6,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2022,9
2023-06-15,-1.0523244187513099,2023-06-15,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2022-09-01,-1.4252536508078157,2022-09-01,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2023-07-11,0.6258571255029665,2023-07-11,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,7
2023-05-14,1.558180205644231,2023-05-14,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2023-08-26,1.558180205644231,2023-08-26,15,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,8
2022-01-23,0.2529278934464606,2022-01-19,12,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,1
2023-05-25,-1.4252536508078157,2023-05-25,7,0,Einfacher Diebstahl aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,5
2022-12-26,-0.3064659546382982,2022-12-26,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,12
2022-12-03,0.43939250947471353,2022-12-03,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-10-12,-0.49293057066655105,2022-10-08,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2022-10-23,-1.4252536508078157,2022-10-23,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-04-02,0.6258571255029665,2023-04-02,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,4
2023-08-10,-0.865859802723057,2023-08-05,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-06-21,1.558180205644231,2023-06-21,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-06-13,0.9987863575594723,2022-06-13,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2023-05-31,0.9987863575594723,2023-05-31,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2023-09-11,-2.730505963005586,2023-09-08,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,9
2022-02-23,0.8123217415312194,2022-02-22,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-11-28,0.6258571255029665,2022-11-02,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-01-26,0.6258571255029665,2022-01-25,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2023-10-23,-1.7981828828643216,2023-10-23,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2023-11-17,-1.2387890347795627,2023-11-17,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-09-18,0.6258571255029665,2022-09-10,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-06-27,1.1852509735877252,2023-06-21,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2023-07-30,0.8123217415312194,2023-07-30,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,7
2023-11-11,0.06646327741820769,2023-11-11,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2023-10-19,-1.4252536508078157,2023-10-12,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2023-09-26,0.06646327741820769,2023-09-25,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2022-11-23,-1.9846474988925744,2022-11-23,4,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,11
2023-01-03,-1.0523244187513099,2023-01-03,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,1
2022-02-26,0.2529278934464606,2022-02-19,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,2
2023-05-12,-1.0523244187513099,2023-05-12,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,5
2023-08-01,1.1852509735877252,2023-08-01,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,7
2022-03-11,0.8123217415312194,2022-03-11,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,3
2023-03-30,0.43939250947471353,2023-03-30,7,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2023,3
2023-08-01,0.8123217415312194,2023-07-31,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-12-22,-0.12000133861004524,2022-12-22,12,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,12
2023-11-20,-0.3064659546382982,2023-11-20,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-09-08,0.9987863575594723,2022-09-08,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,9
2022-05-27,0.6258571255029665,2022-05-24,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2023-03-14,-0.865859802723057,2023-03-14,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,3
2023-06-05,0.06646327741820769,2023-06-05,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-02-27,1.371715589615978,2022-02-27,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-06-07,1.371715589615978,2022-06-07,0,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-06-27,-0.49293057066655105,2022-06-27,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2022-02-01,-0.865859802723057,2022-02-01,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2022-02-12,1.1852509735877252,2022-02-12,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2023-07-03,0.8123217415312194,2023-07-02,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2023-08-23,0.43939250947471353,2023-08-18,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2022-05-07,0.2529278934464606,2022-05-06,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,5
2022-09-21,0.06646327741820769,2022-09-21,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-09-11,0.6258571255029665,2023-09-11,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,9
2022-06-03,-1.0523244187513099,2022-06-03,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2022-10-19,1.558180205644231,2022-10-18,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2023-05-01,-1.6117182668360686,2023-05-01,14,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,5
2022-12-28,0.8123217415312194,2022-12-28,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-09-22,0.8123217415312194,2022-09-20,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2022-12-11,-1.2387890347795627,2022-12-08,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-10-13,0.9987863575594723,2022-10-12,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2022-12-13,0.06646327741820769,2022-12-13,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,12
2022-11-25,0.2529278934464606,2022-11-24,19,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,True,2022,11
2023-08-09,-0.865859802723057,2023-08-09,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,8
2022-04-30,0.6258571255029665,2022-04-30,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2022-08-17,1.371715589615978,2022-08-17,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2022-06-13,-0.49293057066655105,2022-06-13,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-08-15,0.9987863575594723,2023-07-27,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,7
2022-07-26,-0.679395186694804,2022-07-26,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2022-04-29,-1.2387890347795627,2022-04-29,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,4
2022-04-29,-0.865859802723057,2022-04-27,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,4
2022-02-12,0.43939250947471353,2022-02-11,0,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-07-03,-0.3064659546382982,2022-06-26,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,6
2022-10-10,-0.12000133861004524,2022-10-09,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2022-04-16,0.9987863575594723,2022-04-16,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2023-06-05,-1.6117182668360686,2023-06-05,6,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2023,6
2022-03-18,-0.49293057066655105,2022-03-18,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,3
2022-03-18,-2.730505963005586,2022-03-17,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2023-03-25,0.6258571255029665,2023-03-24,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,3
2022-05-25,-1.2387890347795627,2022-05-25,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,5
2022-08-07,0.6258571255029665,2022-08-06,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-02-14,0.43939250947471353,2023-02-11,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,2
2023-07-20,0.9987863575594723,2023-07-20,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,7
2022-10-03,0.8123217415312194,2022-10-03,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-06-26,-0.12000133861004524,2023-06-25,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2022-11-27,0.43939250947471353,2022-11-27,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,11
2022-09-13,1.1852509735877252,2022-09-11,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2022-09-28,0.2529278934464606,2022-09-28,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2022-02-08,1.1852509735877252,2022-02-07,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-08-28,0.2529278934464606,2022-08-28,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2022-06-10,-2.3575767309490803,2022-06-09,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2022-07-04,-1.0523244187513099,2022-06-14,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-09-26,0.9987863575594723,2022-09-26,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2022-10-22,-0.12000133861004524,2022-10-21,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2022-07-07,0.43939250947471353,2022-07-07,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2022-02-08,1.371715589615978,2022-02-08,2,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,2
2022-10-26,0.2529278934464606,2022-10-26,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2022-02-17,0.8123217415312194,2022-02-17,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,2
2022-09-26,-0.49293057066655105,2022-09-25,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2023-05-14,0.8123217415312194,2023-05-14,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-06-22,0.9987863575594723,2022-06-22,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2022-10-24,-0.679395186694804,2022-10-23,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2022-04-06,-0.49293057066655105,2022-04-06,14,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2023-09-25,0.43939250947471353,2023-09-25,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2023-07-25,0.6258571255029665,2023-07-24,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2023-07-10,-2.1711121149208275,2023-07-10,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,7
2022-01-20,0.06646327741820769,2022-01-20,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2023-08-16,-1.0523244187513099,2023-08-16,9,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,8
2023-10-15,0.43939250947471353,2023-10-15,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,10
2023-11-21,-1.4252536508078157,2023-11-20,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-05-04,0.9987863575594723,2022-05-04,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2022-03-15,-1.2387890347795627,2022-03-15,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,3
2023-06-06,-1.2387890347795627,2023-06-06,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-01-28,-1.2387890347795627,2022-01-28,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2023-07-05,-1.0523244187513099,2023-07-05,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2023-01-10,0.2529278934464606,2023-01-01,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2023-11-01,0.6258571255029665,2023-11-01,9,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,10
2022-07-07,-1.0523244187513099,2022-07-07,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-10-28,0.6258571255029665,2023-10-27,19,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,True,2023,10
2022-08-25,0.2529278934464606,2022-08-18,16,0,Einfacher Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,8
2023-03-22,-0.3064659546382982,2023-03-22,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,3
2023-01-19,0.6258571255029665,2023-01-18,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2022-01-09,1.558180205644231,2022-01-09,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2022-11-22,0.2529278934464606,2022-11-18,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-03-19,-1.4252536508078157,2022-03-19,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,3
2023-06-28,0.6258571255029665,2023-06-28,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2022-09-12,0.43939250947471353,2022-09-12,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2023-08-28,1.371715589615978,2023-08-28,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-06-05,0.6258571255029665,2023-06-04,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-07-07,0.6258571255029665,2023-07-05,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-05-19,1.1852509735877252,2022-05-19,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2023-03-05,-0.49293057066655105,2023-03-05,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2022-11-18,-1.6117182668360686,2022-11-17,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-11-06,0.2529278934464606,2022-11-05,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2022-08-23,-0.49293057066655105,2022-08-23,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,8
2022-04-14,0.6258571255029665,2022-04-13,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2022-03-06,-0.865859802723057,2022-02-28,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2022-07-22,-0.49293057066655105,2022-07-22,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-09-19,0.43939250947471353,2023-09-19,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-04-03,1.1852509735877252,2023-03-30,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,3
2023-04-13,-0.12000133861004524,2023-04-13,14,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,4
2023-06-14,0.2529278934464606,2023-06-11,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,6
2023-09-21,0.43939250947471353,2023-09-19,17,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,True,False,False,True,2023,9
2023-11-15,-0.679395186694804,2023-11-15,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,11
